POW_SA2_CODE_2021,SG_300_399_Mng,SG_300_399_Pro,SG_300_399_TecTW,SG_300_399_CoPSW,SG_300_399_ClAW,SG_300_399_SWks,SG_300_399_MaOpDv,SG_300_399_Lab,SG_300_399_IDNS,SG_300_399_Tot,SG_400_499_Mng,SG_400_499_Pro,SG_400_499_TecTW,SG_400_499_CoPSW,SG_400_499_ClAW,SG_400_499_SWks,SG_400_499_MaOpDv,SG_400_499_Lab,SG_400_499_IDNS,SG_400_499_Tot,SG_500_649_Mng,SG_500_649_Pro,SG_500_649_TecTW,SG_500_649_CoPSW,SG_500_649_ClAW,SG_500_649_SWks,SG_500_649_MaOpDv,SG_500_649_Lab,SG_500_649_IDNS,SG_500_649_Tot,SG_650_799_Mng,SG_650_799_Pro,SG_650_799_TecTW,SG_650_799_CoPSW,SG_650_799_ClAW,SG_650_799_SWks,SG_650_799_MaOpDv,SG_650_799_Lab,SG_650_799_IDNS,SG_650_799_Tot,SG_800_999_Mng,SG_800_999_Pro,SG_800_999_TecTW,SG_800_999_CoPSW,SG_800_999_ClAW,SG_800_999_SWks,SG_800_999_MaOpDv,SG_800_999_Lab,SG_800_999_IDNS,SG_800_999_Tot,SG_1000_1249_Mng,SG_1000_1249_Pro,SG_1000_1249_TecTW,SG_1000_1249_CoPSW,SG_1000_1249_ClAW,SG_1000_1249_SWks,SG_1000_1249_MaOpDv,SG_1000_1249_Lab,SG_1000_1249_IDNS,SG_1000_1249_Tot,SG_1250_1499_Mng,SG_1250_1499_Pro,SG_1250_1499_TecTW,SG_1250_1499_CoPSW,SG_1250_1499_ClAW,SG_1250_1499_SWks,SG_1250_1499_MaOpDv,SG_1250_1499_Lab,SG_1250_1499_IDNS,SG_1250_1499_Tot,SG_1500_1749_Mng,SG_1500_1749_Pro,SG_1500_1749_TecTW,SG_1500_1749_CoPSW,SG_1500_1749_ClAW,SG_1500_1749_SWks,SG_1500_1749_MaOpDv,SG_1500_1749_Lab,SG_1500_1749_IDNS,SG_1500_1749_Tot,SG_1750_1999_Mng,SG_1750_1999_Pro,SG_1750_1999_TecTW,SG_1750_1999_CoPSW,SG_1750_1999_ClAW,SG_1750_1999_SWks,SG_1750_1999_MaOpDv,SG_1750_1999_Lab,SG_1750_1999_IDNS,SG_1750_1999_Tot,SG_2000_2999_Mng,SG_2000_2999_Pro,SG_2000_2999_TecTW,SG_2000_2999_CoPSW,SG_2000_2999_ClAW,SG_2000_2999_SWks,SG_2000_2999_MaOpDv,SG_2000_2999_Lab,SG_2000_2999_IDNS,SG_2000_2999_Tot,SG_3000_3499_Mng,SG_3000_3499_Pro,SG_3000_3499_TecTW,SG_3000_3499_CoPSW,SG_3000_3499_ClAW,SG_3000_3499_SWks,SG_3000_3499_MaOpDv,SG_3000_3499_Lab,SG_3000_3499_IDNS,SG_3000_3499_Tot,SG_3500mo_Mng,SG_3500mo_Pro,SG_3500mo_TecTW,SG_3500mo_CoPSW,SG_3500mo_ClAW,SG_3500mo_SWks,SG_3500mo_MaOpDv,SG_3500mo_Lab,SG_3500mo_IDNS,SG_3500mo_Tot,SG_PINS_Mng,SG_PINS_Pro,SG_PINS_TecTW,SG_PINS_CoPSW,SG_PINS_ClAW,SG_PINS_SWks,SG_PINS_MaOpDv,SG_PINS_Lab,SG_PINS_IDNS,SG_PINS_Tot,SG_Tot_Mng,SG_Tot_Pro,SG_Tot_TecTW,SG_Tot_CoPSW,SG_Tot_ClAW,SG_Tot_SWks,SG_Tot_MaOpDv,SG_Tot_Lab,SG_Tot_IDNS,SG_Tot_Tot,LG_NNI_Mng,LG_NNI_Pro,LG_NNI_TecTW,LG_NNI_CoPSW,LG_NNI_ClAW,LG_NNI_SWks,LG_NNI_MaOpDv,LG_NNI_Lab,LG_NNI_IDNS,LG_NNI_Tot,LG_1_149_Mng,LG_1_149_Pro,LG_1_149_TecTW,LG_1_149_CoPSW,LG_1_149_ClAW,LG_1_149_SWks,LG_1_149_MaOpDv,LG_1_149_Lab,LG_1_149_IDNS,LG_1_149_Tot,LG_150_299_Mng,LG_150_299_Pro,LG_150_299_TecTW,LG_150_299_CoPSW,LG_150_299_ClAW,LG_150_299_SWks,LG_150_299_MaOpDv,LG_150_299_Lab,LG_150_299_IDNS,LG_150_299_Tot,LG_300_399_Mng,LG_300_399_Pro,LG_300_399_TecTW,LG_300_399_CoPSW,LG_300_399_ClAW,LG_300_399_SWks,LG_300_399_MaOpDv,LG_300_399_Lab,LG_300_399_IDNS,LG_300_399_Tot,LG_400_499_Mng,LG_400_499_Pro,LG_400_499_TecTW,LG_400_499_CoPSW,LG_400_499_ClAW,LG_400_499_SWks,LG_400_499_MaOpDv,LG_400_499_Lab,LG_400_499_IDNS,LG_400_499_Tot,LG_500_649_Mng,LG_500_649_Pro,LG_500_649_TecTW,LG_500_649_CoPSW,LG_500_649_ClAW,LG_500_649_SWks,LG_500_649_MaOpDv,LG_500_649_Lab,LG_500_649_IDNS,LG_500_649_Tot
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,0,0,4,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,9,0,4,0,5,3,0,0,0,0,20,0,5,5,0,6,0,0,0,0,16,0,13,3,6,6,0,0,0,0,26,0,13,0,4,0,0,0,0,0,31,0,17,0,0,0,0,0,0,0,26,0,36,0,0,0,0,0,0,0,38,6,32,0,4,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,131,12,44,20,0,0,7,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
504031066,0,6,0,0,3,0,0,10,0,24,0,5,0,12,4,0,0,11,0,34,0,24,3,24,16,0,0,21,0,90,3,15,6,31,28,0,0,23,0,110,3,41,7,43,53,0,3,19,0,173,6,73,8,75,137,5,3,15,0,325,13,108,9,70,138,3,0,3,13,360,14,203,8,81,108,4,0,0,9,429,13,198,7,154,56,4,3,0,11,438,62,257,6,340,34,6,0,0,5,707,7,36,0,19,3,0,0,0,0,66,12,36,0,3,0,0,0,0,0,55,0,3,0,0,3,0,0,0,5,13,130,1008,58,872,595,22,10,128,42,2864,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,9
504031067,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,9,0,5,0,11,0,0,0,0,0,9,0,4,0,3,0,0,0,0,0,11,0,7,0,4,0,0,0,0,0,14,0,11,0,4,0,0,0,0,0,12,0,7,0,0,0,0,0,0,0,5,3,11,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,41,0,22,0,0,0,4,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031068,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,10,0,3,0,8,0,0,0,0,0,13,0,0,0,4,0,0,0,0,0,7,0,5,5,3,3,0,0,0,0,17,0,4,0,0,0,0,0,0,0,7,6,4,0,7,0,0,0,0,0,13,0,18,0,3,0,0,0,0,0,19,4,11,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,57,0,36,7,0,0,3,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,10,0,3,0,13,0,0,0,3,0,19,0,5,4,21,0,0,0,0,0,27,0,8,0,15,5,0,0,3,0,35,0,3,0,6,0,0,0,0,0,13,0,29,0,0,0,0,0,0,0,33,0,22,0,0,0,0,0,0,0,23,8,12,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,14,98,5,63,16,0,0,11,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,11,0,4,0,14,0,0,0,0,0,19,0,3,0,12,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,0,31,4,0,0,3,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031300,0,9,0,3,0,0,0,0,0,15,0,3,0,6,0,0,0,0,0,12,0,3,0,12,0,0,0,7,0,19,0,14,4,18,4,0,0,3,0,45,0,14,0,31,8,0,0,0,0,60,6,23,4,24,8,0,3,4,0,69,0,43,0,15,8,0,0,0,0,73,0,56,0,13,0,0,0,4,0,70,0,56,0,6,8,0,0,0,0,66,18,61,0,10,0,0,0,0,0,92,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,30,284,11,157,35,5,5,29,0,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011070,0,0,0,4,0,0,0,0,0,10,0,0,0,4,4,0,0,0,0,9,0,4,0,11,0,0,0,3,0,19,0,7,0,16,0,0,0,4,0,30,0,4,0,27,3,0,0,4,0,44,0,6,0,31,0,0,0,3,0,46,0,16,0,6,0,0,0,0,0,26,4,16,0,0,0,0,0,0,0,24,0,32,0,0,0,0,0,0,0,35,9,35,16,0,5,0,6,0,0,64,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,110,24,108,17,0,10,26,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,11,0,0,0,10,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,4,0,0,0,7,5,0,0,0,0,11
505011071,0,3,0,5,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,9,0,7,0,11,4,0,0,0,0,19,0,11,0,13,0,0,0,5,0,30,0,8,4,15,0,0,0,0,0,31,0,16,0,17,5,0,0,4,0,38,0,19,0,4,0,0,0,0,0,25,0,26,0,0,0,0,0,0,0,33,3,20,0,5,0,0,0,0,0,29,6,40,0,0,0,0,0,0,0,47,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,162,11,67,11,0,0,18,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011072,0,8,0,3,0,0,0,4,0,11,0,6,0,3,0,0,0,6,0,14,0,11,0,16,0,0,0,0,0,29,0,10,3,16,0,0,0,3,0,32,0,21,0,23,8,0,0,7,0,61,0,29,6,18,10,0,0,4,0,61,4,36,0,0,6,0,0,0,0,52,3,39,0,3,0,0,0,0,0,49,3,56,0,9,0,0,0,0,0,67,12,65,0,8,0,0,0,0,0,87,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,277,14,99,26,0,0,24,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011073,0,4,0,0,0,0,0,3,0,10,0,10,0,4,0,0,0,3,0,17,0,6,0,15,3,0,0,5,0,27,0,7,0,18,5,0,0,7,0,40,0,14,5,23,3,0,0,9,0,54,4,20,4,19,9,0,0,4,0,64,0,33,4,19,0,0,0,0,0,65,0,30,0,10,5,0,0,0,0,48,0,45,0,29,0,0,0,0,0,70,13,49,0,76,0,0,0,0,0,135,7,3,0,3,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,28,227,14,220,37,0,0,25,4,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011074,0,3,0,3,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,12,0,0,0,10,0,0,0,5,0,17,0,0,0,8,0,0,0,3,0,16,0,3,0,12,0,0,0,0,0,22,0,9,0,8,0,0,0,3,0,28,0,10,3,3,0,0,0,0,0,23,0,8,0,3,0,0,0,0,0,10,0,19,0,0,0,0,0,0,0,19,9,22,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,83,4,55,10,0,0,14,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011075,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,11,4,8,0,0,0,0,0,0,0,13,0,4,5,11,9,0,0,0,0,24,0,12,5,5,10,0,0,0,0,32,0,7,7,3,9,0,0,0,0,30,5,20,7,3,3,0,0,0,0,42,5,25,13,4,0,0,0,0,0,49,5,50,0,14,3,0,0,0,0,73,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,130,41,57,36,0,0,11,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
505011076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011077,0,4,3,10,0,0,0,0,0,19,0,4,0,8,7,0,0,3,0,25,0,19,5,32,9,0,3,0,0,70,0,22,7,34,19,0,0,6,3,92,9,59,3,90,30,0,0,8,5,198,5,92,10,160,63,0,3,9,6,353,14,126,9,70,83,0,0,0,3,299,23,206,8,65,60,9,0,0,3,378,20,226,3,100,24,0,0,0,5,381,110,316,5,153,37,0,0,3,4,622,31,21,0,0,4,0,0,0,0,55,9,26,0,5,0,0,0,0,0,46,3,4,0,5,5,0,0,0,0,18,224,1140,47,736,337,12,11,39,36,2573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,7,4,0,0,0,0,0,10,0,3,3,0,7,0,0,0,0,19
505011078,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,3,0,8,0,7,0,10,0,0,0,0,0,18,0,12,0,11,0,0,0,6,0,24,0,4,3,20,0,0,0,0,0,29,0,16,0,11,0,0,0,0,0,37,0,6,0,3,0,0,0,0,0,14,5,17,0,0,0,0,0,0,0,20,0,15,0,0,0,0,0,0,0,15,11,23,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,102,10,64,4,0,0,19,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011079,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,8,0,3,4,4,0,0,0,0,0,10,0,3,0,5,0,0,0,0,0,5,0,9,3,4,0,0,0,0,0,10,3,7,0,4,0,0,0,0,0,15,0,9,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,16,0,5,0,0,0,0,0,0,0,6,4,13,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,61,4,18,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011080,0,5,0,0,0,0,0,3,0,8,0,7,0,0,0,0,0,0,0,9,0,5,0,11,0,0,0,0,0,17,0,11,0,6,0,0,0,5,0,27,0,14,0,13,0,0,0,5,0,32,0,8,5,7,8,0,0,0,0,30,0,20,0,0,0,0,0,0,0,23,4,31,0,0,0,0,0,0,0,38,0,28,0,0,0,0,0,0,0,31,9,40,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,162,8,53,16,0,0,20,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011081,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,9,0,7,0,10,0,0,0,5,0,26,0,7,0,11,11,0,0,0,0,36,0,11,4,16,16,0,0,0,0,52,0,21,4,5,22,0,0,0,0,58,3,28,3,3,15,3,0,0,4,58,8,47,0,0,14,0,0,0,6,71,8,42,0,3,3,0,0,0,0,53,34,140,0,0,19,0,0,0,0,197,9,8,0,0,5,0,0,0,0,21,6,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,67,323,16,66,104,3,0,15,4,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011082,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,5,0,13,0,3,0,7,0,0,0,3,0,21,0,3,0,5,0,0,0,0,0,10,0,13,0,3,3,0,0,0,0,19,0,13,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0,19,3,11,0,0,0,0,0,0,0,12,3,11,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,68,0,31,6,0,0,11,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011083,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,4,0,9,0,3,0,7,0,0,0,0,0,14,0,3,3,6,0,0,0,4,0,19,0,9,0,0,3,0,0,0,0,16,0,19,0,0,0,0,0,0,0,23,0,18,0,0,3,0,0,0,0,26,4,22,0,0,0,0,0,0,0,25,3,41,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,129,8,21,14,0,0,17,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021084,0,3,0,3,0,0,0,3,0,12,0,6,0,4,3,0,0,4,0,20,0,8,0,9,10,0,0,3,0,31,0,10,3,9,17,0,0,6,0,47,0,17,6,16,33,0,0,10,0,87,5,14,13,10,50,0,0,8,0,99,10,27,15,5,50,0,0,10,5,115,0,41,18,6,49,0,4,11,0,136,10,56,23,0,15,0,0,10,5,127,36,82,63,6,15,0,5,16,4,239,10,3,32,0,0,0,0,0,0,57,3,3,19,0,0,0,0,0,0,27,0,5,0,0,0,0,0,0,0,8,74,274,189,70,255,4,22,74,25,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,8
505021085,0,0,0,3,0,0,0,6,0,11,0,9,4,13,3,0,0,3,0,19,0,11,0,16,0,0,0,0,0,31,0,10,0,28,10,0,0,7,0,61,0,16,9,51,5,0,0,4,4,90,0,33,4,36,10,0,0,5,0,83,3,30,0,5,5,0,0,0,0,58,3,45,0,3,5,0,0,0,0,60,5,72,0,0,0,0,0,0,0,80,19,63,0,0,0,0,0,0,0,85,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,37,303,16,152,45,0,3,37,0,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,3,0,17,0,7,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,10,0,3,0,8,0,0,0,0,0,18,0,12,0,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,10,0,13,0,3,0,0,0,0,0,12,3,15,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,65,5,21,13,0,0,3,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021089,0,4,0,4,0,0,0,0,0,16,0,5,0,3,0,0,0,3,0,17,0,9,5,20,4,0,0,6,0,39,0,14,4,21,4,0,0,0,0,44,0,25,4,32,3,0,0,7,0,72,0,18,4,14,7,0,0,5,0,53,4,31,0,0,5,0,4,0,0,46,4,63,6,7,4,0,0,0,0,76,0,53,0,0,0,0,0,0,0,56,17,90,0,0,0,0,0,0,0,114,4,3,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,39,322,21,108,27,0,11,30,3,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
